,Unnamed: 0,fecha_opreal,hora_opreal,central_infotecnica_id,central_nombre,central_tipo,central_tipo_nemotecnico,generacion_real_mwh,generacion_real_ernc_mwh,fecha,fecha2
455715,373589,2022-01-21,12,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-21 11:00:00,2022-01-21 11:00:00
455729,374353,2022-01-21,14,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-21 13:00:00,2022-01-21 13:00:00
455743,375117,2022-01-21,15,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-21 14:00:00,2022-01-21 14:00:00
455757,375881,2022-01-21,16,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-21 15:00:00,2022-01-21 15:00:00
455771,376645,2022-01-21,17,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-21 16:00:00,2022-01-21 16:00:00
455785,377409,2022-01-21,18,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-21 17:00:00,2022-01-21 17:00:00
455799,378173,2022-01-21,19,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-21 18:00:00,2022-01-21 18:00:00
455813,378937,2022-01-21,20,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-21 19:00:00,2022-01-21 19:00:00
455827,379701,2022-01-21,21,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-21 20:00:00,2022-01-21 20:00:00
455841,380465,2022-01-21,22,544,PE SAN GABRIEL,Eólica,eolica,6.06,6.06,2022-01-21 21:00:00,2022-01-21 21:00:00
455855,381229,2022-01-21,23,544,PE SAN GABRIEL,Eólica,eolica,11.6,11.6,2022-01-21 22:00:00,2022-01-21 22:00:00
455869,381993,2022-01-21,24,544,PE SAN GABRIEL,Eólica,eolica,1.94,1.94,2022-01-21 23:00:00,2022-01-21 23:00:00
455885,383030,2022-01-22,2,544,PE SAN GABRIEL,Eólica,eolica,32.02,32.02,2022-01-22 1:00:00,2022-01-22 01:00:00
455897,383489,2022-01-22,1,544,PE SAN GABRIEL,Eólica,eolica,28.85,28.85,2022-01-22 0:00:00,2022-01-22 00:00:00
455911,384265,2022-01-22,15,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-22 14:00:00,2022-01-22 14:00:00
455925,385045,2022-01-22,3,544,PE SAN GABRIEL,Eólica,eolica,32.02,32.02,2022-01-22 2:00:00,2022-01-22 02:00:00
455939,385808,2022-01-22,4,544,PE SAN GABRIEL,Eólica,eolica,25.54,25.54,2022-01-22 3:00:00,2022-01-22 03:00:00
455953,386571,2022-01-22,5,544,PE SAN GABRIEL,Eólica,eolica,11.29,11.29,2022-01-22 4:00:00,2022-01-22 04:00:00
455967,387334,2022-01-22,6,544,PE SAN GABRIEL,Eólica,eolica,23.83,23.83,2022-01-22 5:00:00,2022-01-22 05:00:00
455981,388097,2022-01-22,7,544,PE SAN GABRIEL,Eólica,eolica,32.02,32.02,2022-01-22 6:00:00,2022-01-22 06:00:00
455995,388860,2022-01-22,8,544,PE SAN GABRIEL,Eólica,eolica,6.89,6.89,2022-01-22 7:00:00,2022-01-22 07:00:00
456009,389623,2022-01-22,9,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-22 8:00:00,2022-01-22 08:00:00
456023,390386,2022-01-22,10,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-22 9:00:00,2022-01-22 09:00:00
456037,391149,2022-01-22,11,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-22 10:00:00,2022-01-22 10:00:00
456051,391912,2022-01-22,12,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-22 11:00:00,2022-01-22 11:00:00
456065,392675,2022-01-22,13,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-22 12:00:00,2022-01-22 12:00:00
456079,393438,2022-01-22,14,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-22 13:00:00,2022-01-22 13:00:00
456093,394201,2022-01-22,16,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-22 15:00:00,2022-01-22 15:00:00
456107,394964,2022-01-22,17,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-22 16:00:00,2022-01-22 16:00:00
456121,395727,2022-01-22,18,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-22 17:00:00,2022-01-22 17:00:00
456135,396490,2022-01-22,19,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-22 18:00:00,2022-01-22 18:00:00
456149,397253,2022-01-22,20,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-22 19:00:00,2022-01-22 19:00:00
456163,398016,2022-01-22,21,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-22 20:00:00,2022-01-22 20:00:00
456177,398779,2022-01-22,22,544,PE SAN GABRIEL,Eólica,eolica,15.04,15.04,2022-01-22 21:00:00,2022-01-22 21:00:00
456191,399542,2022-01-22,23,544,PE SAN GABRIEL,Eólica,eolica,32.02,32.02,2022-01-22 22:00:00,2022-01-22 22:00:00
456205,400305,2022-01-22,24,544,PE SAN GABRIEL,Eólica,eolica,32.02,32.02,2022-01-22 23:00:00,2022-01-22 23:00:00
456221,401340,2022-01-23,17,544,PE SAN GABRIEL,Eólica,eolica,13.15,13.15,2022-01-23 16:00:00,2022-01-23 16:00:00
456233,401822,2022-01-23,1,544,PE SAN GABRIEL,Eólica,eolica,32.02,32.02,2022-01-23 0:00:00,2022-01-23 00:00:00
456247,402525,2022-01-23,4,544,PE SAN GABRIEL,Eólica,eolica,32.01,32.01,2022-01-23 3:00:00,2022-01-23 03:00:00
456261,403357,2022-01-23,2,544,PE SAN GABRIEL,Eólica,eolica,32.01,32.01,2022-01-23 1:00:00,2022-01-23 01:00:00
456275,404120,2022-01-23,3,544,PE SAN GABRIEL,Eólica,eolica,32.01,32.01,2022-01-23 2:00:00,2022-01-23 02:00:00
456289,404883,2022-01-23,5,544,PE SAN GABRIEL,Eólica,eolica,32.01,32.01,2022-01-23 4:00:00,2022-01-23 04:00:00
456303,405646,2022-01-23,6,544,PE SAN GABRIEL,Eólica,eolica,29.88,29.88,2022-01-23 5:00:00,2022-01-23 05:00:00
456317,406409,2022-01-23,7,544,PE SAN GABRIEL,Eólica,eolica,32.01,32.01,2022-01-23 6:00:00,2022-01-23 06:00:00
456331,407172,2022-01-23,8,544,PE SAN GABRIEL,Eólica,eolica,32.02,32.02,2022-01-23 7:00:00,2022-01-23 07:00:00
456345,407935,2022-01-23,9,544,PE SAN GABRIEL,Eólica,eolica,27.86,27.86,2022-01-23 8:00:00,2022-01-23 08:00:00
456359,408698,2022-01-23,10,544,PE SAN GABRIEL,Eólica,eolica,25.25,25.25,2022-01-23 9:00:00,2022-01-23 09:00:00
456373,409461,2022-01-23,11,544,PE SAN GABRIEL,Eólica,eolica,23.59,23.59,2022-01-23 10:00:00,2022-01-23 10:00:00
456387,410224,2022-01-23,12,544,PE SAN GABRIEL,Eólica,eolica,27.64,27.64,2022-01-23 11:00:00,2022-01-23 11:00:00
456401,410987,2022-01-23,13,544,PE SAN GABRIEL,Eólica,eolica,14.35,14.35,2022-01-23 12:00:00,2022-01-23 12:00:00
456415,411750,2022-01-23,14,544,PE SAN GABRIEL,Eólica,eolica,4.05,4.05,2022-01-23 13:00:00,2022-01-23 13:00:00
456429,412513,2022-01-23,15,544,PE SAN GABRIEL,Eólica,eolica,2.31,2.31,2022-01-23 14:00:00,2022-01-23 14:00:00
456443,413276,2022-01-23,16,544,PE SAN GABRIEL,Eólica,eolica,1.12,1.12,2022-01-23 15:00:00,2022-01-23 15:00:00
456457,414039,2022-01-23,18,544,PE SAN GABRIEL,Eólica,eolica,24.02,24.02,2022-01-23 17:00:00,2022-01-23 17:00:00
456471,414802,2022-01-23,19,544,PE SAN GABRIEL,Eólica,eolica,45.86,45.86,2022-01-23 18:00:00,2022-01-23 18:00:00
456485,415565,2022-01-23,20,544,PE SAN GABRIEL,Eólica,eolica,72.91,72.91,2022-01-23 19:00:00,2022-01-23 19:00:00
456499,416328,2022-01-23,21,544,PE SAN GABRIEL,Eólica,eolica,109.79,109.79,2022-01-23 20:00:00,2022-01-23 20:00:00
456513,417091,2022-01-23,22,544,PE SAN GABRIEL,Eólica,eolica,111.38,111.38,2022-01-23 21:00:00,2022-01-23 21:00:00
456527,417854,2022-01-23,23,544,PE SAN GABRIEL,Eólica,eolica,117.42,117.42,2022-01-23 22:00:00,2022-01-23 22:00:00
456541,418617,2022-01-23,24,544,PE SAN GABRIEL,Eólica,eolica,111.53,111.53,2022-01-23 23:00:00,2022-01-23 23:00:00
456561,419691,2022-01-24,6,544,PE SAN GABRIEL,Eólica,eolica,114.74,114.74,2022-01-24 5:00:00,2022-01-24 05:00:00
456569,420053,2022-01-24,1,544,PE SAN GABRIEL,Eólica,eolica,117.31,117.31,2022-01-24 0:00:00,2022-01-24 00:00:00
456583,420889,2022-01-24,19,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-24 18:00:00,2022-01-24 18:00:00
456597,421673,2022-01-24,2,544,PE SAN GABRIEL,Eólica,eolica,112.51,112.51,2022-01-24 1:00:00,2022-01-24 01:00:00
456611,422437,2022-01-24,3,544,PE SAN GABRIEL,Eólica,eolica,101.86,101.86,2022-01-24 2:00:00,2022-01-24 02:00:00
456625,423201,2022-01-24,4,544,PE SAN GABRIEL,Eólica,eolica,112.52,112.52,2022-01-24 3:00:00,2022-01-24 03:00:00
456639,423965,2022-01-24,5,544,PE SAN GABRIEL,Eólica,eolica,114.38,114.38,2022-01-24 4:00:00,2022-01-24 04:00:00
456653,424729,2022-01-24,7,544,PE SAN GABRIEL,Eólica,eolica,112.83,112.83,2022-01-24 6:00:00,2022-01-24 06:00:00
456667,425493,2022-01-24,8,544,PE SAN GABRIEL,Eólica,eolica,78.2,78.2,2022-01-24 7:00:00,2022-01-24 07:00:00
456681,426257,2022-01-24,9,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-24 8:00:00,2022-01-24 08:00:00
456695,427021,2022-01-24,10,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-24 9:00:00,2022-01-24 09:00:00
456709,427785,2022-01-24,11,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-24 10:00:00,2022-01-24 10:00:00
456723,428549,2022-01-24,12,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-24 11:00:00,2022-01-24 11:00:00
456737,429313,2022-01-24,13,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-24 12:00:00,2022-01-24 12:00:00
456751,430077,2022-01-24,14,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-24 13:00:00,2022-01-24 13:00:00
456765,430841,2022-01-24,15,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-24 14:00:00,2022-01-24 14:00:00
456779,431605,2022-01-24,16,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-24 15:00:00,2022-01-24 15:00:00
456793,432369,2022-01-24,17,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-24 16:00:00,2022-01-24 16:00:00
456807,433133,2022-01-24,18,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-24 17:00:00,2022-01-24 17:00:00
456821,433897,2022-01-24,20,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-24 19:00:00,2022-01-24 19:00:00
456835,434661,2022-01-24,21,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-24 20:00:00,2022-01-24 20:00:00
456849,435425,2022-01-24,22,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-24 21:00:00,2022-01-24 21:00:00
456863,436189,2022-01-24,23,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-24 22:00:00,2022-01-24 22:00:00
456877,436953,2022-01-24,24,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-24 23:00:00,2022-01-24 23:00:00
456897,438061,2022-01-25,1,544,PE SAN GABRIEL,Eólica,eolica,18.52,18.52,2022-01-25 0:00:00,2022-01-25 00:00:00
456905,438327,2022-01-25,8,544,PE SAN GABRIEL,Eólica,eolica,79.26,79.26,2022-01-25 7:00:00,2022-01-25 07:00:00
456919,439253,2022-01-25,2,544,PE SAN GABRIEL,Eólica,eolica,88.22,88.22,2022-01-25 1:00:00,2022-01-25 01:00:00
456939,440349,2022-01-25,3,544,PE SAN GABRIEL,Eólica,eolica,85.4,85.4,2022-01-25 2:00:00,2022-01-25 02:00:00
456947,440721,2022-01-25,21,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-25 20:00:00,2022-01-25 20:00:00
456961,441515,2022-01-25,4,544,PE SAN GABRIEL,Eólica,eolica,87.81,87.81,2022-01-25 3:00:00,2022-01-25 03:00:00
456975,442334,2022-01-25,5,544,PE SAN GABRIEL,Eólica,eolica,92.37,92.37,2022-01-25 4:00:00,2022-01-25 04:00:00
456989,443103,2022-01-25,6,544,PE SAN GABRIEL,Eólica,eolica,90.51,90.51,2022-01-25 5:00:00,2022-01-25 05:00:00
457003,443872,2022-01-25,7,544,PE SAN GABRIEL,Eólica,eolica,91.38,91.38,2022-01-25 6:00:00,2022-01-25 06:00:00
457017,444641,2022-01-25,9,544,PE SAN GABRIEL,Eólica,eolica,21.64,21.64,2022-01-25 8:00:00,2022-01-25 08:00:00
457031,445410,2022-01-25,10,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-25 9:00:00,2022-01-25 09:00:00
457045,446179,2022-01-25,11,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-25 10:00:00,2022-01-25 10:00:00
457059,446948,2022-01-25,12,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-25 11:00:00,2022-01-25 11:00:00
457073,447717,2022-01-25,13,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-25 12:00:00,2022-01-25 12:00:00
457087,448486,2022-01-25,14,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-25 13:00:00,2022-01-25 13:00:00
457101,449255,2022-01-25,15,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-25 14:00:00,2022-01-25 14:00:00
457115,450024,2022-01-25,16,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-25 15:00:00,2022-01-25 15:00:00
457129,450793,2022-01-25,17,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-25 16:00:00,2022-01-25 16:00:00
457143,451562,2022-01-25,18,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-25 17:00:00,2022-01-25 17:00:00
457157,452331,2022-01-25,19,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-25 18:00:00,2022-01-25 18:00:00
457171,453100,2022-01-25,20,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-25 19:00:00,2022-01-25 19:00:00
457185,453869,2022-01-25,22,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-25 21:00:00,2022-01-25 21:00:00
457199,454638,2022-01-25,23,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-25 22:00:00,2022-01-25 22:00:00
457213,455407,2022-01-25,24,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-25 23:00:00,2022-01-25 23:00:00
457227,456362,2022-01-26,1,544,PE SAN GABRIEL,Eólica,eolica,25.07,25.07,2022-01-26 0:00:00,2022-01-26 00:00:00
457241,456812,2022-01-26,23,544,PE SAN GABRIEL,Eólica,eolica,85.67,85.67,2022-01-26 22:00:00,2022-01-26 22:00:00
457261,458113,2022-01-26,10,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-26 9:00:00,2022-01-26 09:00:00
457265,458266,2022-01-26,2,544,PE SAN GABRIEL,Eólica,eolica,94.08,94.08,2022-01-26 1:00:00,2022-01-26 01:00:00
457285,459533,2022-01-26,12,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-26 11:00:00,2022-01-26 11:00:00
457297,460057,2022-01-26,3,544,PE SAN GABRIEL,Eólica,eolica,94.23,94.23,2022-01-26 2:00:00,2022-01-26 02:00:00
457311,460761,2022-01-26,13,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-26 12:00:00,2022-01-26 12:00:00
457331,461938,2022-01-26,14,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-26 13:00:00,2022-01-26 13:00:00
457339,462216,2022-01-26,4,544,PE SAN GABRIEL,Eólica,eolica,96.31,96.31,2022-01-26 3:00:00,2022-01-26 03:00:00
457353,463205,2022-01-26,15,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-26 14:00:00,2022-01-26 14:00:00
457374,464332,2022-01-26,5,544,PE SAN GABRIEL,Eólica,eolica,87.71,87.71,2022-01-26 4:00:00,2022-01-26 04:00:00
457375,464361,2022-01-26,16,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-26 15:00:00,2022-01-26 15:00:00
457395,465552,2022-01-26,17,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-26 16:00:00,2022-01-26 16:00:00
457415,466615,2022-01-26,6,544,PE SAN GABRIEL,Eólica,eolica,91.11,91.11,2022-01-26 5:00:00,2022-01-26 05:00:00
457417,466691,2022-01-26,19,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-26 18:00:00,2022-01-26 18:00:00
457437,467872,2022-01-26,20,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-26 19:00:00,2022-01-26 19:00:00
457457,468929,2022-01-26,7,544,PE SAN GABRIEL,Eólica,eolica,82.15,82.15,2022-01-26 6:00:00,2022-01-26 06:00:00
457459,469022,2022-01-26,21,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-26 20:00:00,2022-01-26 20:00:00
457479,470203,2022-01-26,22,544,PE SAN GABRIEL,Eólica,eolica,9.82,9.82,2022-01-26 21:00:00,2022-01-26 21:00:00
457497,471157,2022-01-26,8,544,PE SAN GABRIEL,Eólica,eolica,68.05,68.05,2022-01-26 7:00:00,2022-01-26 07:00:00
457503,471389,2022-01-26,24,544,PE SAN GABRIEL,Eólica,eolica,88.54,88.54,2022-01-26 23:00:00,2022-01-26 23:00:00
457521,472548,2022-01-26,18,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-26 17:00:00,2022-01-26 17:00:00
457535,473184,2022-01-26,9,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-26 8:00:00,2022-01-26 08:00:00
457549,473957,2022-01-26,11,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-26 10:00:00,2022-01-26 10:00:00
457565,475004,2022-01-27,1,544,PE SAN GABRIEL,Eólica,eolica,72.22,72.22,2022-01-27 0:00:00,2022-01-27 00:00:00
457577,475502,2022-01-27,13,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-27 12:00:00,2022-01-27 12:00:00
457591,476161,2022-01-27,2,544,PE SAN GABRIEL,Eólica,eolica,58.54,58.54,2022-01-27 1:00:00,2022-01-27 01:00:00
457605,477053,2022-01-27,3,544,PE SAN GABRIEL,Eólica,eolica,64.5,64.5,2022-01-27 2:00:00,2022-01-27 02:00:00
457619,477827,2022-01-27,4,544,PE SAN GABRIEL,Eólica,eolica,62.68,62.68,2022-01-27 3:00:00,2022-01-27 03:00:00
457633,478601,2022-01-27,5,544,PE SAN GABRIEL,Eólica,eolica,56.15,56.15,2022-01-27 4:00:00,2022-01-27 04:00:00
457647,479375,2022-01-27,6,544,PE SAN GABRIEL,Eólica,eolica,40.99,40.99,2022-01-27 5:00:00,2022-01-27 05:00:00
457661,480149,2022-01-27,7,544,PE SAN GABRIEL,Eólica,eolica,55.17,55.17,2022-01-27 6:00:00,2022-01-27 06:00:00
457675,480923,2022-01-27,8,544,PE SAN GABRIEL,Eólica,eolica,56.85,56.85,2022-01-27 7:00:00,2022-01-27 07:00:00
457689,481697,2022-01-27,9,544,PE SAN GABRIEL,Eólica,eolica,1.64,1.64,2022-01-27 8:00:00,2022-01-27 08:00:00
457703,482471,2022-01-27,10,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-27 9:00:00,2022-01-27 09:00:00
457717,483245,2022-01-27,11,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-27 10:00:00,2022-01-27 10:00:00
457731,484019,2022-01-27,12,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-27 11:00:00,2022-01-27 11:00:00
457745,484793,2022-01-27,14,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-27 13:00:00,2022-01-27 13:00:00
457759,485567,2022-01-27,15,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-27 14:00:00,2022-01-27 14:00:00
457773,486341,2022-01-27,16,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-27 15:00:00,2022-01-27 15:00:00
457787,487115,2022-01-27,17,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-27 16:00:00,2022-01-27 16:00:00
457801,487889,2022-01-27,18,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-27 17:00:00,2022-01-27 17:00:00
457815,488663,2022-01-27,19,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-27 18:00:00,2022-01-27 18:00:00
457829,489437,2022-01-27,20,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-27 19:00:00,2022-01-27 19:00:00
457843,490211,2022-01-27,21,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-27 20:00:00,2022-01-27 20:00:00
457857,490985,2022-01-27,22,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-27 21:00:00,2022-01-27 21:00:00
457871,491759,2022-01-27,23,544,PE SAN GABRIEL,Eólica,eolica,19.13,19.13,2022-01-27 22:00:00,2022-01-27 22:00:00
457885,492533,2022-01-27,24,544,PE SAN GABRIEL,Eólica,eolica,15.37,15.37,2022-01-27 23:00:00,2022-01-27 23:00:00
457906,493721,2022-01-28,1,544,PE SAN GABRIEL,Eólica,eolica,11.13,11.13,2022-01-28 0:00:00,2022-01-28 00:00:00
457907,493769,2022-01-28,2,544,PE SAN GABRIEL,Eólica,eolica,6.59,6.59,2022-01-28 1:00:00,2022-01-28 01:00:00
457933,495205,2022-01-28,3,544,PE SAN GABRIEL,Eólica,eolica,3.48,3.48,2022-01-28 2:00:00,2022-01-28 02:00:00
457937,495383,2022-01-28,15,544,PE SAN GABRIEL,Eólica,eolica,0.11,0.11,2022-01-28 14:00:00,2022-01-28 14:00:00
457955,496388,2022-01-28,4,544,PE SAN GABRIEL,Eólica,eolica,1.24,1.24,2022-01-28 3:00:00,2022-01-28 03:00:00
457969,497159,2022-01-28,5,544,PE SAN GABRIEL,Eólica,eolica,3.16,3.16,2022-01-28 4:00:00,2022-01-28 04:00:00
457983,497930,2022-01-28,6,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-28 5:00:00,2022-01-28 05:00:00
457997,498701,2022-01-28,7,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-28 6:00:00,2022-01-28 06:00:00
458011,499472,2022-01-28,8,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-28 7:00:00,2022-01-28 07:00:00
458025,500243,2022-01-28,9,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-28 8:00:00,2022-01-28 08:00:00
458039,501014,2022-01-28,10,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-28 9:00:00,2022-01-28 09:00:00
458053,501785,2022-01-28,11,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-28 10:00:00,2022-01-28 10:00:00
458067,502556,2022-01-28,12,544,PE SAN GABRIEL,Eólica,eolica,0.14,0.14,2022-01-28 11:00:00,2022-01-28 11:00:00
458081,503327,2022-01-28,13,544,PE SAN GABRIEL,Eólica,eolica,2.47,2.47,2022-01-28 12:00:00,2022-01-28 12:00:00
458095,504098,2022-01-28,14,544,PE SAN GABRIEL,Eólica,eolica,0.59,0.59,2022-01-28 13:00:00,2022-01-28 13:00:00
458109,504869,2022-01-28,16,544,PE SAN GABRIEL,Eólica,eolica,0.02,0.02,2022-01-28 15:00:00,2022-01-28 15:00:00
458123,505640,2022-01-28,17,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-28 16:00:00,2022-01-28 16:00:00
458137,506411,2022-01-28,18,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-28 17:00:00,2022-01-28 17:00:00
458151,507182,2022-01-28,19,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-28 18:00:00,2022-01-28 18:00:00
458165,507953,2022-01-28,20,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-28 19:00:00,2022-01-28 19:00:00
458179,508724,2022-01-28,21,544,PE SAN GABRIEL,Eólica,eolica,5.67,5.67,2022-01-28 20:00:00,2022-01-28 20:00:00
458193,509495,2022-01-28,22,544,PE SAN GABRIEL,Eólica,eolica,15.4,15.4,2022-01-28 21:00:00,2022-01-28 21:00:00
458207,510266,2022-01-28,23,544,PE SAN GABRIEL,Eólica,eolica,10.2,10.2,2022-01-28 22:00:00,2022-01-28 22:00:00
458221,511037,2022-01-28,24,544,PE SAN GABRIEL,Eólica,eolica,1.05,1.05,2022-01-28 23:00:00,2022-01-28 23:00:00
458237,512087,2022-01-29,4,544,PE SAN GABRIEL,Eólica,eolica,6.16,6.16,2022-01-29 3:00:00,2022-01-29 03:00:00
458249,512572,2022-01-29,1,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-29 0:00:00,2022-01-29 00:00:00
458263,513303,2022-01-29,17,544,PE SAN GABRIEL,Eólica,eolica,0.26,0.26,2022-01-29 16:00:00,2022-01-29 16:00:00
458277,514125,2022-01-29,2,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-29 1:00:00,2022-01-29 01:00:00
458291,514897,2022-01-29,3,544,PE SAN GABRIEL,Eólica,eolica,0.1,0.1,2022-01-29 2:00:00,2022-01-29 02:00:00
458305,515669,2022-01-29,5,544,PE SAN GABRIEL,Eólica,eolica,18.34,18.34,2022-01-29 4:00:00,2022-01-29 04:00:00
458319,516441,2022-01-29,6,544,PE SAN GABRIEL,Eólica,eolica,8.02,8.02,2022-01-29 5:00:00,2022-01-29 05:00:00
458333,517213,2022-01-29,7,544,PE SAN GABRIEL,Eólica,eolica,3.9,3.9,2022-01-29 6:00:00,2022-01-29 06:00:00
458347,517985,2022-01-29,8,544,PE SAN GABRIEL,Eólica,eolica,8.78,8.78,2022-01-29 7:00:00,2022-01-29 07:00:00
458361,518757,2022-01-29,9,544,PE SAN GABRIEL,Eólica,eolica,0.51,0.51,2022-01-29 8:00:00,2022-01-29 08:00:00
458375,519529,2022-01-29,10,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-29 9:00:00,2022-01-29 09:00:00
458389,520301,2022-01-29,11,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-29 10:00:00,2022-01-29 10:00:00
458403,521073,2022-01-29,12,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2022-01-29 11:00:00,2022-01-29 11:00:00
